order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount,id
26,817,Ultra Classic II,79110,0,0.396633012,50,3955500,2386618.12,0,2386618.12,330
26,86,Alfa Romeo 900A,8307,0.11,0,21,174447,174447,19189.17,193636.17,331
27,373,Yeti,64718,0,0.147383743,39,2524002,2152005.137,0,2152005.137,332
27,204,Kuga,53169,0,0,8,425352,425352,0,425352,333
27,16,Škoda 24Tr Irisbus,18324,0.11,0,24,439776,439776,48375.36,488151.36,334
27,804,IBM 047,87237,0.11,0,41,3576717,3576717,393438.87,3970155.87,335
27,540,Deskjet 5145 / 5150 / 5155 / 5160,71873,0,0.278118665,30,2156190,1556513.316,0,1556513.316,336
27,546,Deskjet 5940 / 5943,50017,0.11,0,15,750255,750255,82528.05,832783.05,337
27,769,DC27,91331,0.2,0.006758916,8,730648,725709.6115,145141.9223,870851.5338,338
27,637,Officejet v40 / v40xi,90301,0.11,0,7,632107,632107,69531.77,701638.77,339
27,421,SA2.0,35207,0.11,0,18,633726,633726,69709.86,703435.86,340
27,871,Canon II F,17473,0.11,0,21,366933,366933,40362.63,407295.63,341
27,780,IBM 003,48006,0.2,0,37,1776222,1776222,355244.4,2131466.4,342
27,33,МАЗ-104,9930,0.2,0,32,317760,317760,63552,381312,343
27,571,DeskJet F380 All-in-One,93760,0,0,39,3656640,3656640,0,3656640,344
28,14,Škoda 22Tr,7125,0.11,0,3,21375,21375,2351.25,23726.25,345
28,69,Fiat 470,26226,0.2,0,21,550746,550746,110149.2,660895.2,346
28,786,IBM 016,49191,0,0,43,2115213,2115213,0,2115213,347
28,116,Q3,37405,0.11,0,34,1271770,1271770,139894.7,1411664.7,348
28,441,DeskJet 300j,56466,0.11,0,12,677592,677592,74535.12,752127.12,349
28,647,Officejet Pro 8600 Premium,62942,0,0,7,440594,440594,0,440594,350
28,477,Deskjet 693c,59560,0,0.243983174,21,1250760,945595.605,0,945595.605,351
28,601,Officejet 6210,48041,0,0,29,1393189,1393189,0,1393189,352
29,612,Officejet 9110,16697,0,0,38,634486,634486,0,634486,353
29,46,Ikarus 280,29638,0.2,0,1,29638,29638,5927.6,35565.6,354
29,141,Encore,92671,0.11,0,49,4540879,4540879,499496.69,5040375.69,355
29,305,XUV500,26891,0,0,44,1183204,1183204,0,1183204,356
29,432,Damai X5,2608,0.2,0,20,52160,52160,10432,62592,357
29,728,Photosmart C4795,61768,0,0,35,2161880,2161880,0,2161880,358
29,387,Forester,90760,0,0.450375093,15,1361400,748259.3483,0,748259.3483,359
29,176,C3-XR,33829,0.11,0,23,778067,778067,85587.37,863654.37,360
29,502,Deskjet 890c / 890cse,53352,0.11,0,43,2294136,2294136,252354.96,2546490.96,361
29,668,PSC 2355,30389,0,0.892339336,26,790114,85064.19791,0,85064.19791,362
29,850,A3100 (SURF),19873,0.11,0.014336408,28,556444,548466.5916,60331.32508,608797.9167,363
29,323,GS,82684,0.2,0,21,1736364,1736364,347272.8,2083636.8,364
29,719,Photosmart A710,91258,0,0.601543526,7,638806,254536.3863,0,254536.3863,365
29,741,Photosmart p1100 / p1100xi,31122,0.2,0.849872375,20,622440,93445.43919,18689.08784,112134.527,366
30,527,Deskjet 1200c / 1200c/PS,84430,0.11,0,49,4137070,4137070,455077.7,4592147.7,367
30,525,Deskjet 1125c,2143,0,0.651237813,38,81434,28401.09991,0,28401.09991,368
30,109,MDX,19214,0.11,0,27,518778,518778,57065.58,575843.58,369
30,731,Photosmart C5380,80058,0,0,11,880638,880638,0,880638,370
30,284,Discovery,85847,0.2,0,32,2747104,2747104,549420.8,3296524.8,371
30,252,Venue,42691,0.11,0,14,597674,597674,65744.14,663418.14,372
30,283,Discovery Sport,51441,0.2,0,27,1388907,1388907,277781.4,1666688.4,373
30,39,MAZ-203,40226,0,0,20,804520,804520,0,804520,374
30,247,Kona,44873,0,0,13,583349,583349,0,583349,375
30,12,Škoda 21Ab,84276,0,0.547092743,17,1432692,648876.6043,0,648876.6043,376
30,102,Volvo 7900,87454,0.2,0,24,2098896,2098896,419779.2,2518675.2,377
30,569,Deskjet D4160,68394,0,0,25,1709850,1709850,0,1709850,378
30,340,Terrano,12545,0,0,40,501800,501800,0,501800,379
30,29,Ikarus 60,42609,0.11,0.545144317,39,1661751,755856.886,83144.25746,839001.1435,380
31,99,International 3800,40753,0.11,0,22,896566,896566,98622.26,995188.26,381
31,344,Antara,23479,0,0,24,563496,563496,0,563496,382
31,330,X33,13614,0.11,0,38,517332,517332,56906.52,574238.52,383
31,75,Ikarus 556,3084,0.11,0,16,49344,49344,5427.84,54771.84,384
31,810,IBM 056,20473,0.11,0.486493921,41,839393,431033.4081,47413.67489,478447.083,385
31,29,Ikarus 60,66686,0.11,0,39,2600754,2600754,286082.94,2886836.94,386
31,360,Kadjar,26717,0.11,0,38,1015246,1015246,111677.06,1126923.06,387
31,207,Everest,95245,0.11,0,42,4000290,4000290,440031.9,4440321.9,388
31,181,Duster,3449,0.2,0,48,165552,165552,33110.4,198662.4,389
31,58,Tatra 400,17027,0,0,22,374594,374594,0,374594,390
31,140,V5,36305,0.2,0.066528278,24,871320,813352.5812,162670.5162,976023.0974,391
31,877,Canon II F2,71956,0.11,0,11,791516,791516,87066.76,878582.76,392
31,860,Canon S II,26607,0.11,0.902398832,23,611961,59728.10864,6570.091951,66298.2006,393
31,186,Durango,64773,0.2,0,7,453411,453411,90682.2,544093.2,394
31,148,Escalade ESV,83458,0,0.851185078,2,166916,24839.59155,0,24839.59155,395
32,142,Enclave,38858,0.2,0.570160137,4,155432,66810.86964,13362.17393,80173.04357,396
32,550,Deskjet 6830v /6840 / 6843 / 6848,72714,0.2,0,41,2981274,2981274,596254.8,3577528.8,397
32,345,Crossland X,45991,0.2,0,24,1103784,1103784,220756.8,1324540.8,398
32,372,Kodiaq,40734,0.2,0,32,1303488,1303488,260697.6,1564185.6,399
32,84,Škoda 706 RTO,87153,0.2,0,5,435765,435765,87153,522918,400
32,120,Yusheng 007,90213,0,0,43,3879159,3879159,0,3879159,401
32,296,MKC,19815,0.2,0.291974503,26,515190,364767.6557,72953.53113,437721.1868,402
32,554,Deskjet 9300,67886,0.11,0.285793396,8,543088,387877.036,42666.47396,430543.51,403
33,12,Škoda 21Ab,54129,0,0,4,216516,216516,0,216516,404
33,752,7290,29047,0.11,0,13,377611,377611,41537.21,419148.21,405
33,859,Canon S,28178,0.11,0.170487188,11,309958,257114.1323,28282.55455,285396.6869,406
33,186,Durango,32183,0.11,0,32,1029856,1029856,113284.16,1143140.16,407
33,749,7250,21135,0,0.561452389,50,1056750,463435.1883,0,463435.1883,408
33,774,DC42,2809,0.11,0,5,14045,14045,1544.95,15589.95,409
33,698,Photosmart 6520 e-All-in-One Printer,33829,0,0,2,67658,67658,0,67658,410
33,187,Fengdu MX6,89753,0.11,0,24,2154072,2154072,236947.92,2391019.92,411
33,435,Landmark,75680,0.2,0,46,3481280,3481280,696256,4177536,412
33,34,МАЗ-105,59407,0.2,0.195684864,41,2435687,1959059.921,391811.9843,2350871.906,413
33,710,Photosmart 7760,17542,0.11,0,22,385924,385924,42451.64,428375.64,414
33,111,LX,61683,0,0,25,1542075,1542075,0,1542075,415
34,624,Officejet k80 / k80xi,64939,0,0,11,714329,714329,0,714329,416
34,253,EX / QX50,10268,0.2,0.225731476,42,431256,333907.9466,66781.58932,400689.5359,417
34,472,Deskjet 672c,48330,0.11,0,34,1643220,1643220,180754.2,1823974.2,418
34,457,DeskJet 525q,90293,0.2,0.744879812,25,2257325,575889.1779,115177.8356,691067.0134,419
34,407,4Runner,13237,0.11,0,42,555954,555954,61154.94,617108.94,420
34,147,Escalade,12570,0.11,0.997225439,13,163410,453.3909584,49.87300542,503.2639638,421
34,793,IBM 031,81548,0.2,0,11,897028,897028,179405.6,1076433.6,422
34,652,PSC 750 / 750xi,21214,0.2,0,8,169712,169712,33942.4,203654.4,423
34,693,Photosmart 3310,12965,0.2,0,39,505635,505635,101127,606762,424
34,146,Yuan,12500,0.2,0,17,212500,212500,42500,255000,425
34,622,Officejet J5700 series,51417,0.11,0,28,1439676,1439676,158364.36,1598040.36,426
34,361,Koleos,57645,0.2,0,43,2478735,2478735,495747,2974482,427
34,144,Song,17386,0.11,0,49,851914,851914,93710.54,945624.54,428
34,579,Officejet 300,19827,0,0,40,793080,793080,0,793080,429
34,525,Deskjet 1125c,32848,0,0,38,1248224,1248224,0,1248224,430
34,109,MDX,99341,0,0,27,2682207,2682207,0,2682207,431
35,469,Deskjet 656c / 656cvr,9399,0.2,0,19,178581,178581,35716.2,214297.2,432
35,528,Deskjet 1220c / 1220c/PS / 1220cse / 1220cxi,65928,0,0.338690004,22,1450416,959174.5988,0,959174.5988,433
35,792,IBM 029,67641,0.11,0,38,2570358,2570358,282739.38,2853097.38,434
35,827,Timeport,95057,0,0,47,4467679,4467679,0,4467679,435
35,622,Officejet J5700 series,61656,0.11,0,2,123312,123312,13564.32,136876.32,436
35,862,Canon II C,99891,0.2,0.275110945,10,998910,724098.9254,144819.7851,868918.7105,437
35,340,Terrano,23416,0,0,25,585400,585400,0,585400,438
35,339,Skyline Crossover,39706,0,0,41,1627946,1627946,0,1627946,439
35,375,V Cross,29448,0.2,0.935815133,1,29448,1890.115973,378.0231947,2268.139168,440
35,635,Officejet t85,95291,0,0,8,762328,762328,0,762328,441
35,785,IBM 015,13203,0.11,0.566768215,23,303669,131559.0629,14471.49692,146030.5598,442
35,304,Bolero,73418,0.2,0,43,3156974,3156974,631394.8,3788368.8,443
35,703,Photosmart 7450,34218,0,0,40,1368720,1368720,0,1368720,444
35,61,Ikarus 411,6013,0,0,21,126273,126273,0,126273,445
35,132,X6,23350,0.2,0,42,980700,980700,196140,1176840,446
35,432,Damai X5,51772,0,0,10,517720,517720,0,517720,447
35,188,Fengshen AX3,57311,0.11,0,38,2177818,2177818,239559.98,2417377.98,448
35,603,Officejet 6600 e-All-in-One Printer series-H711,28218,0.2,0,45,1269810,1269810,253962,1523772,449
35,382,Actyon Sports,55260,0.2,0.500239976,18,994680,497101.3007,99420.26015,596521.5609,450
35,431,2008,50281,0,0,8,402248,402248,0,402248,451
36,400,Model X,4092,0.2,0,13,53196,53196,10639.2,63835.2,452
36,621,Officejet g95,46540,0.2,0,28,1303120,1303120,260624,1563744,453
36,724,Photosmart C4480,59978,0.2,0.851980923,41,2459098,363993.4163,72798.68326,436792.0995,454
36,513,Deskjet 952c,95581,0.2,0,10,955810,955810,191162,1146972,455
36,731,Photosmart C5380,67748,0,0.76942856,33,2235684,515484.8786,0,515484.8786,456
36,410,Harrier,15388,0.11,0,43,661684,661684,72785.24,734469.24,457
36,18,Škoda 26Tr Solaris,5517,0,0.710467697,3,16551,4792.049143,0,4792.049143,458
36,173,Tahoe,15330,0.11,0,28,429240,429240,47216.4,476456.4,459
37,668,PSC 2355,39781,0.2,0,2,79562,79562,15912.4,95474.4,460
37,199,Freemont,59263,0.2,0.434958515,49,2903887,1640816.624,328163.3248,1968979.949,461
37,65,Fiat 418,19974,0.11,0,21,419454,419454,46139.94,465593.94,462
37,741,Photosmart p1100 / p1100xi,94101,0,0,37,3481737,3481737,0,3481737,463
37,127,X1,43983,0.11,0,20,879660,879660,96762.6,976422.6,464
37,762,DC07,45806,0.11,0,2,91612,91612,10077.32,101689.32,465
37,213,Sauvana,34655,0.2,0,26,901030,901030,180206,1081236,466
37,873,Canon II S,84921,0.11,0,5,424605,424605,46706.55,471311.55,467
37,859,Canon S,9581,0.2,0,21,201201,201201,40240.2,241441.2,468
37,378,Kyron,40513,0,0,11,445643,445643,0,445643,469
37,152,CX70,16239,0,0,5,81195,81195,0,81195,470
37,728,Photosmart C4795,85173,0,0,32,2725536,2725536,0,2725536,471
37,37,МАЗ-152,90128,0,0.467140302,24,2163072,1152613.892,0,1152613.892,472
37,55,Fiat 343,36079,0.11,0,10,360790,360790,39686.9,400476.9,473
37,237,CR-V,20330,0,0,12,243960,243960,0,243960,474
37,619,Officejet g55 / g55xi,59553,0.11,0,37,2203461,2203461,242380.71,2445841.71,475
38,768,DC25,48553,0.11,0.463865444,32,1553696,832990.1153,91628.91268,924619.028,476
38,224,Haval H5,41475,0,0.161960422,9,373275,312819.2234,0,312819.2234,477
38,689,Photosmart 2610,33452,0.11,0,46,1538792,1538792,169267.12,1708059.12,478
38,738,Photosmart D7560,75682,0.11,0,2,151364,151364,16650.04,168014.04,479
38,331,Armada,31347,0.2,0,49,1536003,1536003,307200.6,1843203.6,480
38,540,Deskjet 5145 / 5150 / 5155 / 5160,86538,0.2,0,43,3721134,3721134,744226.8,4465360.8,481
38,766,DC18,54414,0.2,0.727117868,31,1686834,460306.8587,92061.37173,552368.2304,482
38,74,Custom Bus,13899,0.11,0.723598996,44,611556,169034.6922,18593.81614,187628.5083,483
38,197,500X,13537,0,0,14,189518,189518,0,189518,484
38,37,МАЗ-152,97345,0.11,0.033402781,19,1849555,1787774.719,196655.2191,1984429.938,485
38,62,Ikarus 412,81740,0,0.177519499,7,572180,470606.8933,0,470606.8933,486
38,481,Deskjet 710c,89864,0,0.424270957,38,3414832,1966017.959,0,1966017.959,487
38,792,IBM 029,1557,0,0.141568301,17,26469,22721.82864,0,22721.82864,488
38,131,X5,10292,0,0.544975537,29,298468,135810.2414,0,135810.2414,489
38,458,Deskjet 540,57974,0.11,0,46,2666804,2666804,293348.44,2960152.44,490
38,781,IBM 010,46583,0.2,0,21,978243,978243,195648.6,1173891.6,491
38,745,Photosmart Wireless e-All-in-One Printer – B110a,66205,0,0,5,331025,331025,0,331025,492
38,789,IBM 026,44470,0,0,50,2223500,2223500,0,2223500,493
38,629,Officejet r45,98039,0.11,0.207494109,15,1470585,1165447.276,128199.2004,1293646.477,494
38,870,Canon II AF,30336,0.11,0,4,121344,121344,13347.84,134691.84,495
39,382,Actyon Sports,36732,0.11,0,8,293856,293856,32324.16,326180.16,496
39,40,МАЗ-205 (автобус),5029,0,0,36,181044,181044,0,181044,497
39,832,V3620,77410,0,0.838909691,34,2631940,423980.0272,0,423980.0272,498
39,769,DC27,31361,0,0,8,250888,250888,0,250888,499
39,853,Canon,70866,0.2,0.871705374,48,3401568,436402.8957,87280.57914,523683.4748,500
39,279,Urus,86937,0.11,0.316601448,37,3216669,2198266.938,241809.3632,2440076.301,501
39,834,A388 (Accompli 388),53361,0.11,0,27,1440747,1440747,158482.17,1599229.17,502
39,225,Haval H6,74546,0.2,0,5,372730,372730,74546,447276,503
39,676,Photosmart 230,38553,0,0,42,1619226,1619226,0,1619226,504
39,587,Officejet 700,5929,0.2,0.487781376,19,112651,57701.94022,11540.38804,69242.32827,505
40,809,IBM 055,39821,0.11,0.662675401,19,756599,255219.4546,28074.14,283293.5946,506
40,451,Deskjet 460wf,86470,0,0.619814186,8,691760,262997.339,0,262997.339,507
40,431,2008,28292,0.2,0,38,1075096,1075096,215019.2,1290115.2,508
40,37,МАЗ-152,70850,0.2,0,14,991900,991900,198380,1190280,509
40,518,Deskjet 970cse / 970cxi,60542,0.2,0.561886726,11,665962,291766.7921,58353.35842,350120.1505,510
40,421,SA2.0,76905,0.11,0.327855125,24,1845720,1240591.239,136465.0363,1377056.275,511
40,822,MicroTAC Alpha,74361,0,0,33,2453913,2453913,0,2453913,512
40,378,Kyron,79260,0,0,3,237780,237780,0,237780,513
40,337,Qashqai,12794,0,0,13,166322,166322,0,166322,514
40,452,Deskjet 460wbt,29182,0,0.346889413,18,525276,343063.3165,0,343063.3165,515
40,235,BR-V,54252,0,0,42,2278584,2278584,0,2278584,516
40,590,Officejet 725,41872,0.11,0,41,1716752,1716752,188842.72,1905594.72,517
40,814,DynaTAC International Series,54424,0.11,0,14,761936,761936,83812.96,845748.96,518
40,672,Photosmart (original),67878,0,0,41,2782998,2782998,0,2782998,519
40,374,DX7 Bolang,68651,0,0,37,2540087,2540087,0,2540087,520
40,513,Deskjet 952c,14875,0,0,15,223125,223125,0,223125,521
40,556,Deskjet 9800 / 9800d,39797,0.2,0.258350599,4,159188,118061.6849,23612.33698,141674.0219,522
40,762,DC07,85958,0.2,0.887393163,9,773622,87115.12639,17423.02528,104538.1517,523
40,263,Renegade,35683,0.2,0,34,1213222,1213222,242644.4,1455866.4,524
40,501,Deskjet 882c,38738,0.11,0,43,1665734,1665734,183230.74,1848964.74,525
41,432,Damai X5,30887,0.2,0,5,154435,154435,30887,185322,526
41,92,Berkhof 2000NL,91859,0.2,0,28,2572052,2572052,514410.4,3086462.4,527
41,131,X5,61453,0,0.844783408,6,368718,57231.15142,0,57231.15142,528
41,777,DC51,51220,0.2,0.910934179,15,768300,68429.27054,13685.85411,82115.12465,529
41,625,Officejet L7500 series,90493,0.11,0.159156915,48,4343664,3652339.839,401757.3823,4054097.222,530
41,88,Oasa 901,52507,0.2,0,41,2152787,2152787,430557.4,2583344.4,531
41,577,Officejet [2],16214,0,0,1,16214,16214,0,16214,532
41,341,Paladin,32476,0.11,0,41,1331516,1331516,146466.76,1477982.76,533
41,843,A910/A910i,16710,0.11,0,37,618270,618270,68009.7,686279.7,534
41,517,Deskjet 960c / 960cse / 960cxi,89314,0,0,39,3483246,3483246,0,3483246,535
41,383,Shuanghuan SCEO,55231,0.11,0,18,994158,994158,109357.38,1103515.38,536
41,424,T-Roc,20476,0,0,47,962372,962372,0,962372,537
41,436,Deskjet,90039,0.11,0.280930051,49,4411911,3172472.617,348971.9879,3521444.605,538
41,270,Borrego/Mohave,94761,0,0.344502489,2,189522,124231.1994,0,124231.1994,539
41,52,Custom Bus,31745,0.2,0,34,1079330,1079330,215866,1295196,540
41,509,Deskjet 935c,72362,0.11,0.492340564,29,2098498,1065322.312,117185.4543,1182507.766,541
41,500,Deskjet 880c,50899,0.11,0,11,559889,559889,61587.79,621476.79,542
42,74,Custom Bus,4819,0,0.82162124,9,43371,7736.4652,0,7736.4652,543
42,547,Deskjet 6122 / 6127,87198,0,0,48,4185504,4185504,0,4185504,544
42,463,Deskjet 612c,28501,0.2,0,29,826529,826529,165305.8,991834.8,545
42,447,Deskjet 420 / 420c,54968,0,0,30,1649040,1649040,0,1649040,546
42,205,Edge,83979,0.2,0,37,3107223,3107223,621444.6,3728667.6,547
42,171,Trailblazer,19853,0.11,0,41,813973,813973,89537.03,903510.03,548
42,314,MX-30,31939,0.2,0,22,702658,702658,140531.6,843189.6,549
43,678,Photosmart 325,90977,0.2,0,39,3548103,3548103,709620.6,4257723.6,550
43,126,Bentayga,55418,0.11,0,27,1496286,1496286,164591.46,1660877.46,551
43,438,DeskJet Plus,33130,0.2,0,3,99390,99390,19878,119268,552
43,586,Officejet 635,44414,0,0.067041294,9,399726,372927.8518,0,372927.8518,553
43,532,Deskjet 3050A Printer All-in-One,27168,0.2,0,7,190176,190176,38035.2,228211.2,554
44,128,X2,29865,0,0.898310525,13,388245,39480.43039,0,39480.43039,555
44,567,Deskjet D2660,31983,0.2,0,8,255864,255864,51172.8,307036.8,556
44,770,DC28,20459,0.11,0,33,675147,675147,74266.17,749413.17,557
44,81,Fiat 682RN,29741,0.11,0,45,1338345,1338345,147217.95,1485562.95,558
44,614,Officejet 9130,27661,0,0,17,470237,470237,0,470237,559
44,140,V5,77285,0,0,40,3091400,3091400,0,3091400,560
44,784,IBM 013,44326,0.11,0,43,1906018,1906018,209661.98,2115679.98,561
44,848,A1200 (MING),28521,0,0,31,884151,884151,0,884151,562
44,164,Trax,92849,0.2,0,3,278547,278547,55709.4,334256.4,563
44,302,Navigator L,43391,0.2,0,10,433910,433910,86782,520692,564
44,654,PSC 950 / 950xi,99282,0.11,0,43,4269126,4269126,469603.86,4738729.86,565
45,169,Equinox,1422,0.2,0,27,38394,38394,7678.8,46072.8,566
45,153,CS15,32621,0.2,0.873976567,18,587178,73998.1872,14799.63744,88797.82465,567
45,2,Škoda 3Tr,5463,0,0,15,81945,81945,0,81945,568
45,425,Tiguan,50749,0.11,0.522599213,6,304494,145365.6751,15990.22426,161355.8994,569
45,489,Deskjet 825c / 825cvr,98714,0,0.696968736,20,1974280,598268.5643,0,598268.5643,570
45,702,Photosmart 7355,99769,0.2,0.147867795,23,2294687,1955376.693,391075.3386,2346452.032,571
45,61,Ikarus 411,82894,0.11,0,12,994728,994728,109420.08,1104148.08,572
45,676,Photosmart 230,12837,0,0.105997194,48,616176,550863.0732,0,550863.0732,573
45,818,International 1000/2000/2200/2700,51425,0,0,40,2057000,2057000,0,2057000,574
45,34,МАЗ-105,22295,0.11,0.486789378,18,401310,205956.5546,22655.22101,228611.7756,575
45,157,Q25,72099,0.2,0,41,2956059,2956059,591211.8,3547270.8,576
46,613,Officejet 9120,44222,0.2,0,32,1415104,1415104,283020.8,1698124.8,577
46,580,Officejet 330,38967,0.2,0,17,662439,662439,132487.8,794926.8,578
46,288,X7,35043,0.11,0,4,140172,140172,15418.92,155590.92,579
46,233,Equinox,59324,0.2,0,1,59324,59324,11864.8,71188.8,580
46,456,Deskjet 520,73106,0.2,0,32,2339392,2339392,467878.4,2807270.4,581
46,300,MKT,42678,0.2,0,35,1493730,1493730,298746,1792476,582
46,225,Haval H6,94132,0,0.161418177,18,1694376,1420872.914,0,1420872.914,583
46,74,Custom Bus,39076,0.11,0,41,1602116,1602116,176232.76,1778348.76,584
46,444,Deskjet 340 / 340cbi / 340 cm / 340cv,96518,0,0,49,4729382,4729382,0,4729382,585
46,192,DS 7 Crossback,54506,0.2,0.795034685,31,1689686,346327.0229,69265.40457,415592.4274,586
46,402,C-HR,9412,0.11,0,14,131768,131768,14494.48,146262.48,587
47,502,Deskjet 890c / 890cse,47581,0,0.135432318,34,1617754,1398657.826,0,1398657.826,588
47,117,Q5,30108,0.2,0.98820171,16,481728,5683.566483,1136.713297,6820.279779,589
47,3,Oréos 4X,67951,0,0,6,407706,407706,0,407706,590
47,197,500X,6714,0.2,0,23,154422,154422,30884.4,185306.4,591
47,169,Equinox,37012,0,0.071784951,12,444144,412261.1447,0,412261.1447,592
47,624,Officejet k80 / k80xi,59398,0,0,18,1069164,1069164,0,1069164,593
47,839,A853 (MILESTONE),39191,0,0.655921588,43,1685213,579845.4126,0,579845.4126,594
47,784,IBM 013,43280,0,0,13,562640,562640,0,562640,595
47,202,One,65174,0,0,47,3063178,3063178,0,3063178,596
47,618,Officejet d155xi,36452,0,0,30,1093560,1093560,0,1093560,597
47,168,Captiva Sport,58966,0.11,0,25,1474150,1474150,162156.5,1636306.5,598
47,21,Ikarus 30,71890,0,0,26,1869140,1869140,0,1869140,599
47,500,Deskjet 880c,73367,0.2,0,12,880404,880404,176080.8,1056484.8,600
48,59,FAP 403 RHD,54345,0.11,0.823142828,24,1304280,230671.2717,25373.83988,256045.1115,601
48,339,Skyline Crossover,59867,0.11,0.504628583,2,119734,59312.80122,6524.408134,65837.20935,602
48,724,Photosmart C4480,37579,0.11,0.545234129,50,1878950,854482.334,93993.05674,948475.3908,603
48,123,BJ40L/Plus,44192,0.2,0,50,2209600,2209600,441920,2651520,604
48,263,Renegade,66161,0,0,39,2580279,2580279,0,2580279,605
48,440,Deskjet 200cci,95703,0.11,0.67797345,48,4593744,1479307.531,162723.8284,1642031.359,606
48,821,MicroTAC II,25554,0.11,0.212130534,6,153324,120799.2981,13287.92279,134087.2209,607
48,582,Officejet 500 series,90272,0,0.082206383,15,1354080,1242765.981,0,1242765.981,608
48,601,Officejet 6210,67126,0,0,22,1476772,1476772,0,1476772,609
48,163,Tiggo 7,44610,0.11,0,11,490710,490710,53978.1,544688.1,610
48,89,Alfa Romeo 902A,8807,0.2,0,28,246596,246596,49319.2,295915.2,611
48,41,МАЗ-206,63424,0.11,0,25,1585600,1585600,174416,1760016,612
48,841,A953 (MILESTONE 2),53744,0.2,0,4,214976,214976,42995.2,257971.2,613
48,29,Ikarus 60,33170,0.2,0,15,497550,497550,99510,597060,614
48,650,PSC 500 / 500xi,29391,0.2,0,37,1087467,1087467,217493.4,1304960.4,615
48,418,Patriot,32540,0,0.069672282,33,1073820,999004.5106,0,999004.5106,616
48,326,Eclipse Cross,58934,0,0,20,1178680,1178680,0,1178680,617
48,192,DS 7 Crossback,57024,0.11,0,47,2680128,2680128,294814.08,2974942.08,618
48,265,Wrangler/ Wrangler 2 door,37960,0,0,9,341640,341640,0,341640,619
